Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
345,Exit long,2025-02-11 01:20,Long Exit,2954.7,32,94067.2,4704,0.50,5568,0.59,-704,-0.07,-30848,-3.08
345,Entry long,2025-02-10 23:00,Long,2939.6,32,94067.2,4704,0.50,5568,0.59,-704,-0.07,-30848,-3.08
346,Exit long,2025-02-11 02:30,Long Exit,2961.8,32,94726.4,384,0.04,2592,0.27,-704,-0.07,-30464,-3.05
346,Entry long,2025-02-11 01:50,Long,2960.2,32,94726.4,384,0.04,2592,0.27,-704,-0.07,-30464,-3.05
347,Exit long,2025-02-11 02:50,Long Exit,2947.3,32,94307.2,-64,-0.01,320,0.03,-1152,-0.12,-30528,-3.05
347,Entry long,2025-02-11 02:40,Long,2947.1,32,94307.2,-64,-0.01,320,0.03,-1152,-0.12,-30528,-3.05
348,Exit long,2025-02-11 06:40,Long Exit,2943.8,32,94284.8,-960,-0.10,2240,0.24,-896,-0.10,-31488,-3.15
348,Entry long,2025-02-11 05:30,Long,2946.4,32,94284.8,-960,-0.10,2240,0.24,-896,-0.10,-31488,-3.15
349,Exit short,2025-02-11 07:10,Short Exit,2942.7,32,94041.6,-1376,-0.15,0,0.00,-1312,-0.14,-32864,-3.29
349,Entry short,2025-02-11 07:00,Short,2938.8,32,94041.6,-1376,-0.15,0,0.00,-1312,-0.14,-32864,-3.29
350,Exit short,2025-02-11 07:40,Short Exit,2937.1,32,93987.2,-128,-0.01,1152,0.12,-320,-0.03,-32992,-3.30
350,Entry short,2025-02-11 07:25,Short,2937.1,32,93987.2,-128,-0.01,1152,0.12,-320,-0.03,-32992,-3.30
351,Exit short,2025-02-11 08:30,Short Exit,2941.1,32,93990.4,-1376,-0.15,224,0.02,-1312,-0.14,-34368,-3.44
351,Entry short,2025-02-11 08:20,Short,2937.2,32,93990.4,-1376,-0.15,224,0.02,-1312,-0.14,-34368,-3.44
352,Exit long,2025-02-11 09:40,Long Exit,2931.3,32,94051.2,-2624,-0.28,0,0.00,-2560,-0.27,-36992,-3.70
352,Entry long,2025-02-11 09:00,Long,2939.1,32,94051.2,-2624,-0.28,0,0.00,-2560,-0.27,-36992,-3.70
353,Exit short,2025-02-11 10:05,Short Exit,2932.8,32,93734.4,-1280,-0.14,416,0.04,-1216,-0.13,-38272,-3.83
353,Entry short,2025-02-11 09:55,Short,2929.2,32,93734.4,-1280,-0.14,416,0.04,-1216,-0.13,-38272,-3.83
354,Exit short,2025-02-11 13:10,Short Exit,2913.3,32,93606.4,3680,0.39,4896,0.52,-1568,-0.17,-34592,-3.46
354,Entry short,2025-02-11 12:05,Short,2925.2,32,93606.4,3680,0.39,4896,0.52,-1568,-0.17,-34592,-3.46
355,Exit short,2025-02-11 13:15,Short Exit,2911.5,33,96185.1,924,0.10,1353,0.14,0,0.00,-33668,-3.37
355,Entry short,2025-02-11 13:10,Short,2914.7,33,96185.1,924,0.10,1353,0.14,0,0.00,-33668,-3.37
356,Exit short,2025-02-11 13:20,Short Exit,2910.6,33,96119.1,561,0.06,1782,0.19,0,0.00,-33107,-3.31
356,Entry short,2025-02-11 13:15,Short,2912.7,33,96119.1,561,0.06,1782,0.19,0,0.00,-33107,-3.31
357,Exit short,2025-02-11 15:05,Margin call,2925.6,1,2919,-70,-0.24,4,0.01,-68,-0.23,-33241,-3.32
357,Entry short,2025-02-11 15:00,Short,2919,1,2919,-70,-0.24,4,0.01,-68,-0.23,-33241,-3.32
358,Exit short,2025-02-11 15:05,Short Exit,2925,32,93408,-2048,-0.22,128,0.01,-2176,-0.23,-35225,-3.52
358,Entry short,2025-02-11 15:00,Short,2919,32,93408,-2048,-0.22,128,0.01,-2176,-0.23,-35225,-3.52
359,Exit short,2025-02-12 01:35,Short Exit,2919.6,33,96333.6,-264,-0.03,2178,0.23,-660,-0.07,-35489,-3.55
359,Entry short,2025-02-12 01:10,Short,2919.2,33,96333.6,-264,-0.03,2178,0.23,-660,-0.07,-35489,-3.55
360,Exit short,2025-02-12 05:30,Short Exit,2912.6,33,96224.7,957,0.10,2442,0.25,-1089,-0.11,-34532,-3.45
360,Entry short,2025-02-12 03:05,Short,2915.9,33,96224.7,957,0.10,2442,0.25,-1089,-0.11,-34532,-3.45
361,Exit short,2025-02-12 08:30,Short Exit,2918.3,33,96280.8,-363,-0.04,1419,0.15,-528,-0.05,-34895,-3.49
361,Entry short,2025-02-12 08:00,Short,2917.6,33,96280.8,-363,-0.04,1419,0.15,-528,-0.05,-34895,-3.49
362,Exit short,2025-02-12 10:50,Short Exit,2909.9,33,96010.2,-297,-0.03,1485,0.15,-660,-0.07,-35192,-3.52
362,Entry short,2025-02-12 10:30,Short,2909.4,33,96010.2,-297,-0.03,1485,0.15,-660,-0.07,-35192,-3.52
363,Exit short,2025-02-12 13:45,Short Exit,2900.8,33,95792.4,528,0.06,5346,0.56,-462,-0.05,-34664,-3.47
363,Entry short,2025-02-12 13:10,Short,2902.8,33,95792.4,528,0.06,5346,0.56,-462,-0.05,-34664,-3.47
364,Exit short,2025-02-12 14:05,Short Exit,2911.5,33,95983.8,-1089,-0.11,792,0.08,-1320,-0.14,-35753,-3.58
364,Entry short,2025-02-12 14:00,Short,2908.6,33,95983.8,-1089,-0.11,792,0.08,-1320,-0.14,-35753,-3.58
365,Exit long,2025-02-12 14:35,Long Exit,2922.8,33,96336.9,1023,0.11,1881,0.20,-957,-0.10,-34730,-3.47
365,Entry long,2025-02-12 14:10,Long,2919.3,33,96336.9,1023,0.11,1881,0.20,-957,-0.10,-34730,-3.47
366,Exit long,2025-02-12 18:05,Long Exit,2928,32,93689.6,-64,-0.01,2688,0.29,-160,-0.02,-34794,-3.48
366,Entry long,2025-02-12 16:50,Long,2927.8,32,93689.6,-64,-0.01,2688,0.29,-160,-0.02,-34794,-3.48
367,Exit short,2025-02-12 19:50,Short Exit,2921.7,33,96350.1,-792,-0.08,396,0.04,-726,-0.08,-35586,-3.56
367,Entry short,2025-02-12 19:20,Short,2919.7,33,96350.1,-792,-0.08,396,0.04,-726,-0.08,-35586,-3.56
368,Exit long,2025-02-13 08:05,Long Exit,2940.8,32,94035.2,576,0.06,3648,0.39,-64,-0.01,-35010,-3.50
368,Entry long,2025-02-13 03:15,Long,2938.6,32,94035.2,576,0.06,3648,0.39,-64,-0.01,-35010,-3.50
369,Exit long,2025-02-13 13:20,Long Exit,2940.8,32,94208,-1152,-0.12,256,0.03,-1088,-0.12,-36162,-3.62
369,Entry long,2025-02-13 13:05,Long,2944,32,94208,-1152,-0.12,256,0.03,-1088,-0.12,-36162,-3.62
370,Exit long,2025-02-13 13:45,Long Exit,2940.5,32,94185.6,-1024,-0.11,0,0.00,-1664,-0.18,-37186,-3.72
370,Entry long,2025-02-13 13:30,Long,2943.3,32,94185.6,-1024,-0.11,0,0.00,-1664,-0.18,-37186,-3.72
371,Exit short,2025-02-13 14:10,Short Exit,2938.9,32,93942.4,-1152,-0.12,576,0.06,-1088,-0.12,-38338,-3.83
371,Entry short,2025-02-13 13:50,Short,2935.7,32,93942.4,-1152,-0.12,576,0.06,-1088,-0.12,-38338,-3.83
372,Exit long,2025-02-13 16:45,Long Exit,2942.3,32,94211.2,-704,-0.07,1472,0.16,-640,-0.07,-39042,-3.90
372,Entry long,2025-02-13 15:00,Long,2944.1,32,94211.2,-704,-0.07,1472,0.16,-640,-0.07,-39042,-3.90
373,Exit long,2025-02-13 21:00,EOD Close 21:00 UTC,2957.9,32,94345.6,2944,0.31,3136,0.33,-768,-0.08,-36098,-3.61
373,Entry long,2025-02-13 18:45,Long,2948.3,32,94345.6,2944,0.31,3136,0.33,-768,-0.08,-36098,-3.61
374,Exit long,2025-02-14 01:50,Long Exit,2958.9,32,94678.4,-64,-0.01,1600,0.17,-96,-0.01,-36162,-3.62
374,Entry long,2025-02-14 01:00,Long,2958.7,32,94678.4,-64,-0.01,1600,0.17,-96,-0.01,-36162,-3.62
375,Exit short,2025-02-14 13:30,Short Exit,2951,32,94521.6,768,0.08,1952,0.21,-1024,-0.11,-35394,-3.54
375,Entry short,2025-02-14 11:45,Short,2953.8,32,94521.6,768,0.08,1952,0.21,-1024,-0.11,-35394,-3.54
376,Exit short,2025-02-14 13:55,Short Exit,2941,32,94451.2,3264,0.35,4800,0.51,-64,-0.01,-32130,-3.21
376,Entry short,2025-02-14 13:35,Short,2951.6,32,94451.2,3264,0.35,4800,0.51,-64,-0.01,-32130,-3.21
377,Exit short,2025-02-14 14:10,Short Exit,2938.3,32,94032,-64,-0.01,1824,0.19,-480,-0.05,-32194,-3.22
377,Entry short,2025-02-14 14:00,Short,2938.5,32,94032,-64,-0.01,1824,0.19,-480,-0.05,-32194,-3.22
378,Exit short,2025-02-14 15:35,Short Exit,2914.1,33,96402.9,2244,0.23,5115,0.53,-297,-0.03,-29950,-2.99
378,Entry short,2025-02-14 15:15,Short,2921.3,33,96402.9,2244,0.23,5115,0.53,-297,-0.03,-29950,-2.99
379,Exit short,2025-02-14 21:00,EOD Close 21:00 UTC,2896.2,33,95696.7,1089,0.11,3234,0.34,-1089,-0.11,-28861,-2.89
379,Entry short,2025-02-14 17:40,Short,2899.9,33,95696.7,1089,0.11,3234,0.34,-1089,-0.11,-28861,-2.89
380,Exit short,2025-02-16 23:45,Short Exit,2894.9,33,95746.2,2013,0.21,4488,0.47,-396,-0.04,-26848,-2.68
380,Entry short,2025-02-16 23:05,Short,2901.4,33,95746.2,2013,0.21,4488,0.47,-396,-0.04,-26848,-2.68
381,Exit short,2025-02-17 05:25,Short Exit,2915.1,33,96102.6,-1089,-0.11,891,0.09,-1023,-0.11,-27937,-2.79
381,Entry short,2025-02-17 04:35,Short,2912.2,33,96102.6,-1089,-0.11,891,0.09,-1023,-0.11,-27937,-2.79
382,Exit short,2025-02-17 06:30,Short Exit,2904.3,33,95957.4,1023,0.11,2310,0.24,-297,-0.03,-26914,-2.69
382,Entry short,2025-02-17 05:55,Short,2907.8,33,95957.4,1023,0.11,2310,0.24,-297,-0.03,-26914,-2.69
383,Exit short,2025-02-17 08:45,Short Exit,2910,33,95987.1,-561,-0.06,264,0.03,-594,-0.06,-27475,-2.75
383,Entry short,2025-02-17 08:35,Short,2908.7,33,95987.1,-561,-0.06,264,0.03,-594,-0.06,-27475,-2.75
384,Exit long,2025-02-17 10:25,Long Exit,2912.1,33,96198.3,-1122,-0.12,1155,0.12,-1056,-0.11,-28597,-2.86
384,Entry long,2025-02-17 09:00,Long,2915.1,33,96198.3,-1122,-0.12,1155,0.12,-1056,-0.11,-28597,-2.86
385,Exit short,2025-02-17 10:40,Short Exit,2912.1,33,96013.5,-990,-0.10,660,0.07,-924,-0.10,-29587,-2.96
385,Entry short,2025-02-17 10:25,Short,2909.5,33,96013.5,-990,-0.10,660,0.07,-924,-0.10,-29587,-2.96
386,Exit long,2025-02-17 15:05,Long Exit,2913.3,33,96244.5,-1188,-0.12,363,0.04,-1122,-0.12,-30775,-3.08
386,Entry long,2025-02-17 14:55,Long,2916.5,33,96244.5,-1188,-0.12,363,0.04,-1122,-0.12,-30775,-3.08
387,Exit short,2025-02-18 01:40,Short Exit,2908.9,33,95881.5,-1254,-0.13,132,0.01,-1188,-0.12,-32029,-3.20
387,Entry short,2025-02-18 01:30,Short,2905.5,33,95881.5,-1254,-0.13,132,0.01,-1188,-0.12,-32029,-3.20
388,Exit long,2025-02-18 21:00,EOD Close 21:00 UTC,2952.6,33,96201.6,12210,1.27,13563,1.41,-99,-0.01,-19819,-1.98
388,Entry long,2025-02-18 02:35,Long,2915.2,33,96201.6,12210,1.27,13563,1.41,-99,-0.01,-19819,-1.98
389,Exit long,2025-02-19 02:40,Long Exit,2950.6,33,97472.1,-1155,-0.12,1683,0.17,-1089,-0.11,-20974,-2.10
389,Entry long,2025-02-19 01:35,Long,2953.7,33,97472.1,-1155,-0.12,1683,0.17,-1089,-0.11,-20974,-2.10
390,Exit long,2025-02-19 11:45,Long Exit,2956.4,33,97775.7,-2277,-0.23,330,0.03,-2211,-0.23,-23251,-2.33
390,Entry long,2025-02-19 09:15,Long,2962.9,33,97775.7,-2277,-0.23,330,0.03,-2211,-0.23,-23251,-2.33
391,Exit long,2025-02-19 13:50,Long Exit,2950.2,33,97590.9,-2475,-0.25,825,0.08,-2409,-0.25,-25726,-2.57
391,Entry long,2025-02-19 13:00,Long,2957.3,33,97590.9,-2475,-0.25,825,0.08,-2409,-0.25,-25726,-2.57
392,Exit short,2025-02-19 13:50,Margin call,2951.7,1,2949.3,-28,-0.09,0,0.00,-26,-0.09,-25818,-2.58
392,Entry short,2025-02-19 13:50,Short,2949.3,1,2949.3,-28,-0.09,0,0.00,-26,-0.09,-25818,-2.58
393,Exit short,2025-02-19 14:00,Short Exit,2954.9,32,94377.6,-1920,-0.20,0,0.00,-1856,-0.20,-27674,-2.77
393,Entry short,2025-02-19 13:50,Short,2949.3,32,94377.6,-1920,-0.20,0,0.00,-1856,-0.20,-27674,-2.77
394,Exit short,2025-02-19 14:25,Short Exit,2950.3,32,94416,-64,-0.01,1376,0.15,-224,-0.02,-27738,-2.77
394,Entry short,2025-02-19 14:20,Short,2950.5,32,94416,-64,-0.01,1376,0.15,-224,-0.02,-27738,-2.77
395,Exit short,2025-02-19 16:00,Margin call,2944.8,1,2941.8,-34,-0.12,0,0.00,-32,-0.11,-27836,-2.78
395,Entry short,2025-02-19 15:55,Short,2941.8,1,2941.8,-34,-0.12,0,0.00,-32,-0.11,-27836,-2.78
396,Exit short,2025-02-19 16:40,Short Exit,2943.9,32,94137.6,-800,-0.08,928,0.10,-2112,-0.22,-28572,-2.86
396,Entry short,2025-02-19 15:55,Short,2941.8,32,94137.6,-800,-0.08,928,0.10,-2112,-0.22,-28572,-2.86
397,Exit short,2025-02-19 18:35,Short Exit,2937.4,33,96858.3,-891,-0.09,396,0.04,-825,-0.09,-29463,-2.95
397,Entry short,2025-02-19 18:20,Short,2935.1,33,96858.3,-891,-0.09,396,0.04,-825,-0.09,-29463,-2.95
398,Exit long,2025-02-20 01:25,Long Exit,2953.5,32,94582.4,-832,-0.09,1216,0.13,-768,-0.08,-30295,-3.03
398,Entry long,2025-02-20 00:05,Long,2955.7,32,94582.4,-832,-0.09,1216,0.13,-768,-0.08,-30295,-3.03
399,Exit long,2025-02-20 07:40,Long Exit,2966.9,32,95030.4,-1024,-0.11,0,0.00,-1120,-0.12,-31319,-3.13
399,Entry long,2025-02-20 07:35,Long,2969.7,32,95030.4,-1024,-0.11,0,0.00,-1120,-0.12,-31319,-3.13
400,Exit long,2025-02-20 11:40,Long Exit,2966.8,32,95084.8,-1600,-0.17,288,0.03,-1536,-0.16,-32919,-3.29
400,Entry long,2025-02-20 10:40,Long,2971.4,32,95084.8,-1600,-0.17,288,0.03,-1536,-0.16,-32919,-3.29
401,Exit short,2025-02-20 13:20,Short Exit,2962.8,32,94633.6,-1888,-0.20,96,0.01,-2496,-0.26,-34807,-3.48
401,Entry short,2025-02-20 12:20,Short,2957.3,32,94633.6,-1888,-0.20,96,0.01,-2496,-0.26,-34807,-3.48
402,Exit short,2025-02-20 13:55,Short Exit,2953.3,32,94601.6,832,0.09,2048,0.22,-64,-0.01,-33975,-3.40
402,Entry short,2025-02-20 13:40,Short,2956.3,32,94601.6,832,0.09,2048,0.22,-64,-0.01,-33975,-3.40
403,Exit short,2025-02-20 14:10,Short Exit,2946.4,32,94291.2,-64,-0.01,1760,0.19,-224,-0.02,-34039,-3.40
403,Entry short,2025-02-20 14:00,Short,2946.6,32,94291.2,-64,-0.01,1760,0.19,-224,-0.02,-34039,-3.40
404,Exit short,2025-02-20 14:15,Short Exit,2944.8,32,94291.2,448,0.05,2208,0.23,0,0.00,-33591,-3.36
404,Entry short,2025-02-20 14:10,Short,2946.6,32,94291.2,448,0.05,2208,0.23,0,0.00,-33591,-3.36
405,Exit short,2025-02-20 15:05,Short Exit,2953.1,32,94406.4,-1056,-0.11,448,0.05,-1472,-0.16,-34647,-3.46
405,Entry short,2025-02-20 15:00,Short,2950.2,32,94406.4,-1056,-0.11,448,0.05,-1472,-0.16,-34647,-3.46
406,Exit long,2025-02-20 17:15,Long Exit,2956.1,32,94697.6,-1152,-0.12,1088,0.11,-1088,-0.11,-35799,-3.58
406,Entry long,2025-02-20 16:20,Long,2959.3,32,94697.6,-1152,-0.12,1088,0.11,-1088,-0.11,-35799,-3.58
407,Exit long,2025-02-20 17:50,Long Exit,2959.9,32,94803.2,-992,-0.10,96,0.01,-928,-0.10,-36791,-3.68
407,Entry long,2025-02-20 17:40,Long,2962.6,32,94803.2,-992,-0.10,96,0.01,-928,-0.10,-36791,-3.68
408,Exit short,2025-02-20 19:45,Short Exit,2953.6,32,94444.8,-832,-0.09,320,0.03,-768,-0.08,-37623,-3.76
408,Entry short,2025-02-20 19:35,Short,2951.4,32,94444.8,-832,-0.09,320,0.03,-768,-0.08,-37623,-3.76
409,Exit long,2025-02-21 01:40,Long Exit,2954.6,32,94672,-1376,-0.15,1920,0.20,-1312,-0.14,-38999,-3.90
409,Entry long,2025-02-21 01:00,Long,2958.5,32,94672,-1376,-0.15,1920,0.20,-1312,-0.14,-38999,-3.90
410,Exit short,2025-02-21 02:05,Short Exit,2948.8,32,94483.2,1088,0.12,3136,0.33,-480,-0.05,-37911,-3.79
410,Entry short,2025-02-21 01:40,Short,2952.6,32,94483.2,1088,0.12,3136,0.33,-480,-0.05,-37911,-3.79
411,Exit short,2025-02-21 03:15,Short Exit,2947.5,32,94326.4,-64,-0.01,1216,0.13,-288,-0.03,-37975,-3.80
411,Entry short,2025-02-21 03:05,Short,2947.7,32,94326.4,-64,-0.01,1216,0.13,-288,-0.03,-37975,-3.80
412,Exit short,2025-02-21 05:35,Short Exit,2944.5,32,94102.4,-1344,-0.14,736,0.08,-1280,-0.14,-39319,-3.93
412,Entry short,2025-02-21 04:45,Short,2940.7,32,94102.4,-1344,-0.14,736,0.08,-1280,-0.14,-39319,-3.93
413,Exit short,2025-02-21 08:30,Short Exit,2935.5,32,94054.4,1056,0.11,2848,0.30,-352,-0.04,-38263,-3.83
413,Entry short,2025-02-21 08:05,Short,2939.2,32,94054.4,1056,0.11,2848,0.30,-352,-0.04,-38263,-3.83
414,Exit short,2025-02-21 11:25,Short Exit,2949.6,32,94307.2,-928,-0.10,128,0.01,-864,-0.09,-39191,-3.92
414,Entry short,2025-02-21 11:15,Short,2947.1,32,94307.2,-928,-0.10,128,0.01,-864,-0.09,-39191,-3.92
415,Exit short,2025-02-21 12:40,Short Exit,2949.9,32,94265.6,-1440,-0.15,1472,0.16,-1376,-0.15,-40631,-4.06
415,Entry short,2025-02-21 11:30,Short,2945.8,32,94265.6,-1440,-0.15,1472,0.16,-1376,-0.15,-40631,-4.06
416,Exit short,2025-02-21 13:15,Short Exit,2948.4,32,94220.8,-1408,-0.15,320,0.03,-1344,-0.14,-42039,-4.20
416,Entry short,2025-02-21 12:50,Short,2944.4,32,94220.8,-1408,-0.15,320,0.03,-1344,-0.14,-42039,-4.20
417,Exit short,2025-02-21 13:50,Short Exit,2947,32,94166.4,-1504,-0.16,448,0.05,-1440,-0.15,-43543,-4.35
417,Entry short,2025-02-21 13:30,Short,2942.7,32,94166.4,-1504,-0.16,448,0.05,-1440,-0.15,-43543,-4.35
418,Exit short,2025-02-21 14:45,Short Exit,2950.4,32,94236.8,-1888,-0.20,1024,0.11,-1824,-0.19,-45431,-4.54
418,Entry short,2025-02-21 14:30,Short,2944.9,32,94236.8,-1888,-0.20,1024,0.11,-1824,-0.19,-45431,-4.54
419,Exit long,2025-02-21 15:00,Long Exit,2944.3,32,94540.8,-3360,-0.36,0,0.00,-3296,-0.35,-48791,-4.88
419,Entry long,2025-02-21 14:45,Long,2954.4,32,94540.8,-3360,-0.36,0,0.00,-3296,-0.35,-48791,-4.88
420,Exit short,2025-02-21 15:05,Short Exit,2948,32,94188.8,-1600,-0.17,0,0.00,-1536,-0.16,-50391,-5.04
420,Entry short,2025-02-21 15:00,Short,2943.4,32,94188.8,-1600,-0.17,0,0.00,-1536,-0.16,-50391,-5.04
421,Exit short,2025-02-21 15:30,Short Exit,2941.5,32,94003.2,-1376,-0.15,768,0.08,-1312,-0.14,-51767,-5.18
421,Entry short,2025-02-21 15:20,Short,2937.6,32,94003.2,-1376,-0.15,768,0.08,-1312,-0.14,-51767,-5.18
422,Exit long,2025-02-21 19:25,Long Exit,2955.1,32,94556.8,-64,-0.01,1504,0.16,-192,-0.02,-51831,-5.18
422,Entry long,2025-02-21 18:30,Long,2954.9,32,94556.8,-64,-0.01,1504,0.16,-192,-0.02,-51831,-5.18
423,Exit short,2025-02-21 21:00,EOD Close 21:00 UTC,2948.2,32,94336,-192,-0.02,384,0.04,-1280,-0.14,-52023,-5.20
423,Entry short,2025-02-21 19:45,Short,2948,32,94336,-192,-0.02,384,0.04,-1280,-0.14,-52023,-5.20
424,Exit long,2025-02-24 00:40,Long Exit,2948.4,32,94524.8,-1888,-0.20,384,0.04,-1824,-0.19,-53911,-5.39
424,Entry long,2025-02-23 23:00,Long,2953.9,32,94524.8,-1888,-0.20,384,0.04,-1824,-0.19,-53911,-5.39
425,Exit short,2025-02-24 01:35,Short Exit,2944.3,32,94224,-64,-0.01,2400,0.25,-128,-0.01,-53975,-5.40
425,Entry short,2025-02-24 00:55,Short,2944.5,32,94224,-64,-0.01,2400,0.25,-128,-0.01,-53975,-5.40
426,Exit long,2025-02-24 04:00,Long Exit,2952.7,32,94534.4,-608,-0.06,992,0.10,-544,-0.06,-54583,-5.46
426,Entry long,2025-02-24 03:00,Long,2954.2,32,94534.4,-608,-0.06,992,0.10,-544,-0.06,-54583,-5.46
427,Exit short,2025-02-24 06:05,Short Exit,2951.6,32,94374.4,-896,-0.09,288,0.03,-832,-0.09,-55479,-5.55
427,Entry short,2025-02-24 05:55,Short,2949.2,32,94374.4,-896,-0.09,288,0.03,-832,-0.09,-55479,-5.55
428,Exit long,2025-02-24 06:05,Long Exit,2951.4,31,91527.5,-465,-0.05,0,0.00,-403,-0.04,-55944,-5.59
428,Entry long,2025-02-24 06:05,Long,2952.5,31,91527.5,-465,-0.05,0,0.00,-403,-0.04,-55944,-5.59
429,Exit long,2025-02-24 06:35,Long Exit,2952.5,31,91589.5,-744,-0.08,93,0.01,-682,-0.07,-56688,-5.67
429,Entry long,2025-02-24 06:25,Long,2954.5,31,91589.5,-744,-0.08,93,0.01,-682,-0.07,-56688,-5.67
430,Exit long,2025-02-24 09:45,Long Exit,2957.6,31,91797.2,-1240,-0.14,744,0.08,-1178,-0.13,-57928,-5.79
430,Entry long,2025-02-24 08:50,Long,2961.2,31,91797.2,-1240,-0.14,744,0.08,-1178,-0.13,-57928,-5.79
431,Exit long,2025-02-24 12:05,Long Exit,2962.2,31,91577.1,2387,0.26,3720,0.41,-341,-0.04,-55541,-5.55
431,Entry long,2025-02-24 10:55,Long,2954.1,31,91577.1,2387,0.26,3720,0.41,-341,-0.04,-55541,-5.55
432,Exit long,2025-02-24 14:25,Long Exit,2962.6,31,91877.8,-496,-0.05,3255,0.35,-713,-0.08,-56037,-5.60
432,Entry long,2025-02-24 13:00,Long,2963.8,31,91877.8,-496,-0.05,3255,0.35,-713,-0.08,-56037,-5.60
433,Exit short,2025-02-24 14:40,Short Exit,2955.5,31,91626.7,-62,-0.01,2046,0.22,-372,-0.04,-56099,-5.61
433,Entry short,2025-02-24 14:30,Short,2955.7,31,91626.7,-62,-0.01,2046,0.22,-372,-0.04,-56099,-5.61
434,Exit long,2025-02-24 15:00,Long Exit,2951,31,91732.1,-2635,-0.29,341,0.04,-2573,-0.28,-58734,-5.87
434,Entry long,2025-02-24 14:40,Long,2959.1,31,91732.1,-2635,-0.29,341,0.04,-2573,-0.28,-58734,-5.87
435,Exit short,2025-02-24 15:15,Short Exit,2953.4,31,91344.6,-2232,-0.24,279,0.03,-2170,-0.24,-60966,-6.10
435,Entry short,2025-02-24 15:00,Short,2946.6,31,91344.6,-2232,-0.24,279,0.03,-2170,-0.24,-60966,-6.10
436,Exit long,2025-02-24 21:00,EOD Close 21:00 UTC,2965.8,31,91849.9,775,0.08,1023,0.11,-434,-0.05,-60191,-6.02
436,Entry long,2025-02-24 18:25,Long,2962.9,31,91849.9,775,0.08,1023,0.11,-434,-0.05,-60191,-6.02
437,Exit long,2025-02-25 01:35,Long Exit,2964.4,31,91983.2,-992,-0.11,341,0.04,-930,-0.10,-61183,-6.12
437,Entry long,2025-02-25 01:05,Long,2967.2,31,91983.2,-992,-0.11,341,0.04,-930,-0.10,-61183,-6.12
438,Exit short,2025-02-25 08:35,Short Exit,2952,31,91663.9,1395,0.15,4154,0.45,-124,-0.01,-59788,-5.98
438,Entry short,2025-02-25 03:45,Short,2956.9,31,91663.9,1395,0.15,4154,0.45,-124,-0.01,-59788,-5.98
439,Exit short,2025-02-25 12:45,Short Exit,2940.2,31,91481,3224,0.35,4557,0.50,-124,-0.01,-56564,-5.66
439,Entry short,2025-02-25 12:20,Short,2951,31,91481,3224,0.35,4557,0.50,-124,-0.01,-56564,-5.66
440,Exit short,2025-02-25 15:05,Short Exit,2946.2,31,91536.8,1922,0.21,2511,0.27,-496,-0.05,-54642,-5.46
440,Entry short,2025-02-25 14:40,Short,2952.8,31,91536.8,1922,0.21,2511,0.27,-496,-0.05,-54642,-5.46
441,Exit short,2025-02-25 15:35,Short Exit,2922.4,32,93846.4,3168,0.34,6976,0.74,-224,-0.02,-51474,-5.15
441,Entry short,2025-02-25 15:15,Short,2932.7,32,93846.4,3168,0.34,6976,0.74,-224,-0.02,-51474,-5.15
442,Exit short,2025-02-25 16:35,Short Exit,2905.8,32,92963.2,-352,-0.04,1344,0.14,-2592,-0.28,-51826,-5.18
442,Entry short,2025-02-25 16:05,Short,2905.1,32,92963.2,-352,-0.04,1344,0.14,-2592,-0.28,-51826,-5.18
443,Exit long,2025-02-26 01:30,Long Exit,2937.8,32,94003.2,-64,-0.01,1312,0.14,-128,-0.01,-51890,-5.19
443,Entry long,2025-02-26 01:15,Long,2937.6,32,94003.2,-64,-0.01,1312,0.14,-128,-0.01,-51890,-5.19
444,Exit short,2025-02-26 02:30,Short Exit,2933.8,32,93788.8,-1056,-0.11,800,0.09,-992,-0.11,-52946,-5.29
444,Entry short,2025-02-26 01:55,Short,2930.9,32,93788.8,-1056,-0.11,800,0.09,-992,-0.11,-52946,-5.29
445,Exit short,2025-02-26 05:05,Short Exit,2930.2,32,93667.2,-1120,-0.12,0,0.00,-1056,-0.11,-54066,-5.41
445,Entry short,2025-02-26 04:15,Short,2927.1,32,93667.2,-1120,-0.12,0,0.00,-1056,-0.11,-54066,-5.41
446,Exit short,2025-02-26 07:45,Short Exit,2927.8,32,93590.4,-1120,-0.12,1920,0.21,-1056,-0.11,-55186,-5.52
446,Entry short,2025-02-26 06:10,Short,2924.7,32,93590.4,-1120,-0.12,1920,0.21,-1056,-0.11,-55186,-5.52
447,Exit short,2025-02-26 13:20,Short Exit,2926.7,32,93644.8,-224,-0.02,864,0.09,-544,-0.06,-55410,-5.54
447,Entry short,2025-02-26 13:00,Short,2926.4,32,93644.8,-224,-0.02,864,0.09,-544,-0.06,-55410,-5.54
448,Exit short,2025-02-26 14:20,Short Exit,2908.9,32,93574.4,4768,0.51,6336,0.68,-576,-0.06,-50642,-5.06
448,Entry short,2025-02-26 13:40,Short,2924.2,32,93574.4,4768,0.51,6336,0.68,-576,-0.06,-50642,-5.06
449,Exit short,2025-02-26 14:40,Short Exit,2906.9,32,93027.2,-64,-0.01,992,0.11,-800,-0.09,-50706,-5.07
