Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
108,Exit short,2025-05-29 00:15,EOD Close 21:00 UTC,3293.3,2,6586.6,-8,-0.01,0,0.00,-4,-0.01,8683,0.87
108,Entry short,2025-05-29 00:15,Short,3293.3,2,6586.6,-8,-0.01,0,0.00,-4,-0.01,8683,0.87
109,Exit short,2025-05-29 00:25,EOD Close 21:00 UTC,3286.5,2,6573,-8,-0.01,0,0.00,-4,-0.01,8675,0.87
109,Entry short,2025-05-29 00:25,Short,3286.5,2,6573,-8,-0.01,0,0.00,-4,-0.01,8675,0.87
110,Exit short,2025-05-29 00:45,EOD Close 21:00 UTC,3274.9,2,6549.8,-8,-0.01,0,0.00,-4,-0.01,8667,0.87
110,Entry short,2025-05-29 00:45,Short,3274.9,2,6549.8,-8,-0.01,0,0.00,-4,-0.01,8667,0.87
111,Exit short,2025-06-11 21:25,Short Exit,3373.4,2,6726.8,-208,-0.31,478,0.71,-204,-0.30,8459,0.85
111,Entry short,2025-06-11 13:55,Short,3363.4,2,6726.8,-208,-0.31,478,0.71,-204,-0.30,8459,0.85
112,Exit long,2025-06-13 01:40,Long Exit,3426.1,2,6870.8,-194,-0.28,62,0.09,-190,-0.28,8265,0.83
112,Entry long,2025-06-13 01:30,Long,3435.4,2,6870.8,-194,-0.28,62,0.09,-190,-0.28,8265,0.83
113,Exit long,2025-06-18 21:10,Long Exit,3380.5,2,6782.6,-224,-0.33,20,0.03,-220,-0.32,8041,0.80
113,Entry long,2025-06-18 20:35,Long,3391.3,2,6782.6,-224,-0.33,20,0.03,-220,-0.32,8041,0.80
114,Exit short,2025-06-24 01:15,Short Exit,3359.7,2,6700.8,-194,-0.29,18,0.03,-190,-0.28,7847,0.78
114,Entry short,2025-06-24 01:05,Short,3350.4,2,6700.8,-194,-0.29,18,0.03,-190,-0.28,7847,0.78
115,Exit long,2025-08-03 23:05,EOD Close 21:00 UTC,3418.8,2,6784.2,526,0.78,628,0.93,-82,-0.12,8373,0.84
115,Entry long,2025-08-01 13:45,Long,3392.1,2,6784.2,526,0.78,628,0.93,-82,-0.12,8373,0.84
116,Exit short,2025-08-07 23:10,EOD Close 21:00 UTC,3500.7,2,7001.4,-8,-0.01,0,0.00,-4,-0.01,8365,0.84
116,Entry short,2025-08-07 23:10,Short,3500.7,2,7001.4,-8,-0.01,0,0.00,-4,-0.01,8365,0.84
117,Exit long,2025-08-08 02:05,Long Exit,3500.2,2,7020.4,-208,-0.30,88,0.13,-204,-0.29,8157,0.82
117,Entry long,2025-08-08 01:45,Long,3510.2,2,7020.4,-208,-0.30,88,0.13,-204,-0.29,8157,0.82
118,Exit short,2025-08-10 23:05,EOD Close 21:00 UTC,3462.3,2,6998,726,1.04,1076,1.54,-164,-0.23,8883,0.89
118,Entry short,2025-08-08 02:05,Short,3499,2,6998,726,1.04,1076,1.54,-164,-0.23,8883,0.89
119,Exit short,2025-09-04 04:20,Short Exit,3587.1,2,7154.4,-206,-0.29,10,0.01,-202,-0.28,8677,0.87
119,Entry short,2025-09-04 04:15,Short,3577.2,2,7154.4,-206,-0.29,10,0.01,-202,-0.28,8677,0.87
120,Exit long,2025-09-05 13:45,Long Exit,3632.3,2,7285.6,-218,-0.30,34,0.05,-214,-0.29,8459,0.85
120,Entry long,2025-09-05 13:40,Long,3642.8,2,7285.6,-218,-0.30,34,0.05,-214,-0.29,8459,0.85
121,Exit short,2025-09-11 14:10,Short Exit,3674.9,2,7337.6,-130,-0.18,98,0.13,-126,-0.17,8329,0.83
121,Entry short,2025-09-11 13:50,Short,3668.8,2,7337.6,-130,-0.18,98,0.13,-126,-0.17,8329,0.83
122,Exit long,2025-09-17 19:10,Long Exit,3725,2,7483,-338,-0.45,30,0.04,-334,-0.45,7991,0.80
122,Entry long,2025-09-17 19:10,Long,3741.5,2,7483,-338,-0.45,30,0.04,-334,-0.45,7991,0.80
123,Exit short,2025-09-17 23:05,EOD Close 21:00 UTC,3692.5,2,7446.4,606,0.81,864,1.16,-98,-0.13,8597,0.86
123,Entry short,2025-09-17 19:10,Short,3723.2,2,7446.4,606,0.81,864,1.16,-98,-0.13,8597,0.86
124,Exit short,2025-09-30 10:10,Short Exit,3826.2,2,7727.4,742,0.96,746,0.97,-74,-0.10,9339,0.93
124,Entry short,2025-09-30 09:10,Short,3863.7,2,7727.4,742,0.96,746,0.97,-74,-0.10,9339,0.93
125,Exit short,2025-09-30 10:10,TP 3:1,3826,1,3825.7,-7,-0.02,0,0.00,-5,-0.01,9330,0.93
125,Entry short,2025-09-30 10:10,Short,3825.7,1,3825.7,-7,-0.02,0,0.00,-5,-0.01,9330,0.93
126,Exit short,2025-09-30 10:10,TP 3:1,3826,1,3825.7,-7,-0.02,0,0.00,-5,-0.01,9325,0.93
126,Entry short,2025-09-30 10:10,Short,3825.7,1,3825.7,-7,-0.02,0,0.00,-5,-0.01,9325,0.93
127,Exit short,2025-09-30 10:10,TP 3:1,3828.4,1,3825.6,-32,-0.08,0,0.00,-30,-0.08,9291,0.93
127,Entry short,2025-09-30 10:10,Short,3825.6,1,3825.6,-32,-0.08,0,0.00,-30,-0.08,9291,0.93
128,Exit short,2025-09-30 10:10,TP 3:1,3826.5,1,3825.6,-13,-0.03,0,0.00,-30,-0.08,9280,0.93
128,Entry short,2025-09-30 10:10,Short,3825.6,1,3825.6,-13,-0.03,0,0.00,-30,-0.08,9280,0.93
129,Exit short,2025-09-30 10:10,TP 3:1,3825.8,1,3826.5,3,0.01,5,0.01,0,0.00,9281,0.93
129,Entry short,2025-09-30 10:10,Short,3826.5,1,3826.5,3,0.01,5,0.01,0,0.00,9281,0.93
130,Exit short,2025-09-30 10:10,TP 3:1,3829,1,3826.5,-29,-0.08,5,0.01,-27,-0.07,9254,0.93
130,Entry short,2025-09-30 10:10,Short,3826.5,1,3826.5,-29,-0.08,5,0.01,-27,-0.07,9254,0.93
131,Exit short,2025-09-30 23:05,EOD Close 21:00 UTC,3888.4,2,7655.6,-1220,-1.59,144,0.19,-1234,-1.61,8034,0.80
131,Entry short,2025-09-30 10:15,Short,3827.8,2,7655.6,-1220,-1.59,144,0.19,-1234,-1.61,8034,0.80
132,Exit short,2025-10-06 00:10,EOD Close 21:00 UTC,3936.5,2,7873,-8,-0.01,0,0.00,-4,-0.01,8026,0.80
132,Entry short,2025-10-06 00:10,Short,3936.5,2,7873,-8,-0.01,0,0.00,-4,-0.01,8026,0.80
133,Exit long,2025-10-08 23:15,EOD Close 21:00 UTC,4044.1,2,8088.2,-8,-0.01,0,0.00,-4,0.00,8018,0.80
133,Entry long,2025-10-08 23:15,Long,4044.1,2,8088.2,-8,-0.01,0,0.00,-4,0.00,8018,0.80
134,Exit long,2025-10-09 00:55,EOD Close 21:00 UTC,4030.4,2,8060.8,-8,-0.01,0,0.00,-4,0.00,8010,0.80
134,Entry long,2025-10-09 00:55,Long,4030.4,2,8060.8,-8,-0.01,0,0.00,-4,0.00,8010,0.80
135,Exit short,2025-10-09 02:15,Short Exit,4044.1,2,8057.8,-312,-0.39,14,0.02,-308,-0.38,7698,0.77
135,Entry short,2025-10-09 02:05,Short,4028.9,2,8057.8,-312,-0.39,14,0.02,-308,-0.38,7698,0.77
136,Exit short,2025-10-09 23:15,EOD Close 21:00 UTC,3983.1,2,7966.2,-8,-0.01,0,0.00,-4,-0.01,7690,0.77
136,Entry short,2025-10-09 23:15,Short,3983.1,2,7966.2,-8,-0.01,0,0.00,-4,-0.01,7690,0.77
137,Exit short,2025-10-09 23:30,EOD Close 21:00 UTC,3987.4,2,7974.8,-8,-0.01,0,0.00,-4,-0.01,7682,0.77
137,Entry short,2025-10-09 23:30,Short,3987.4,2,7974.8,-8,-0.01,0,0.00,-4,-0.01,7682,0.77
138,Exit short,2025-10-10 05:25,Short Exit,3972.5,2,7926.2,-196,-0.25,0,0.00,-192,-0.24,7486,0.75
138,Entry short,2025-10-10 05:15,Short,3963.1,2,7926.2,-196,-0.25,0,0.00,-192,-0.24,7486,0.75
139,Exit short,2025-10-10 21:55,Short Exit,4038.1,2,8056.2,-208,-0.26,104,0.13,-204,-0.25,7278,0.73
139,Entry short,2025-10-10 21:00,Short,4028.1,2,8056.2,-208,-0.26,104,0.13,-204,-0.25,7278,0.73
140,Exit long,2025-10-13 00:10,EOD Close 21:00 UTC,4077.5,2,8155,-8,-0.01,0,0.00,-4,0.00,7270,0.73
140,Entry long,2025-10-13 00:10,Long,4077.5,2,8155,-8,-0.01,0,0.00,-4,0.00,7270,0.73
141,Exit long,2025-10-13 01:45,Long Exit,4065.3,2,8150.8,-210,-0.26,68,0.08,-206,-0.25,7060,0.71
141,Entry long,2025-10-13 01:45,Long,4075.4,2,8150.8,-210,-0.26,68,0.08,-206,-0.25,7060,0.71
142,Exit long,2025-10-14 06:40,Long Exit,4145.8,2,8316.4,-256,-0.31,668,0.80,-252,-0.30,6804,0.68
142,Entry long,2025-10-14 02:15,Long,4158.2,2,8316.4,-256,-0.31,668,0.80,-252,-0.30,6804,0.68
143,Exit short,2025-10-14 06:50,Short Exit,4145.4,2,8262.6,-290,-0.35,8,0.01,-286,-0.35,6514,0.65
143,Entry short,2025-10-14 06:50,Short,4131.3,2,8262.6,-290,-0.35,8,0.01,-286,-0.35,6514,0.65
144,Exit short,2025-10-14 15:10,Short Exit,4148.6,2,8277.6,-204,-0.25,496,0.60,-200,-0.24,6310,0.63
144,Entry short,2025-10-14 13:25,Short,4138.8,2,8277.6,-204,-0.25,496,0.60,-200,-0.24,6310,0.63
145,Exit long,2025-10-15 10:20,Long Exit,4180,2,8384,-248,-0.30,872,1.04,-244,-0.29,6062,0.61
145,Entry long,2025-10-15 02:05,Long,4192,2,8384,-248,-0.30,872,1.04,-244,-0.29,6062,0.61
146,Exit long,2025-10-15 13:20,Long Exit,4196.6,2,8412,-196,-0.23,350,0.42,-192,-0.23,5866,0.59
146,Entry long,2025-10-15 10:30,Long,4206,2,8412,-196,-0.23,350,0.42,-192,-0.23,5866,0.59
147,Exit short,2025-10-16 07:10,Short Exit,4236,2,8443.6,-292,-0.35,106,0.13,-288,-0.34,5574,0.56
147,Entry short,2025-10-16 06:35,Short,4221.8,2,8443.6,-292,-0.35,106,0.13,-288,-0.34,5574,0.56
148,Exit short,2025-10-16 14:20,Short Exit,4266.7,2,8505.4,-288,-0.34,212,0.25,-284,-0.33,5286,0.53
148,Entry short,2025-10-16 13:40,Short,4252.7,2,8505.4,-288,-0.34,212,0.25,-284,-0.33,5286,0.53
149,Exit long,2025-10-16 23:05,EOD Close 21:00 UTC,4352,2,8645.4,578,0.67,776,0.90,-32,-0.04,5864,0.59
149,Entry long,2025-10-16 20:55,Long,4322.7,2,8645.4,578,0.67,776,0.90,-32,-0.04,5864,0.59
150,Exit short,2025-10-16 23:15,EOD Close 21:00 UTC,4363,2,8726,-8,-0.01,0,0.00,-4,0.00,5856,0.59
150,Entry short,2025-10-16 23:15,Short,4363,2,8726,-8,-0.01,0,0.00,-4,0.00,5856,0.59
151,Exit short,2025-10-16 23:25,EOD Close 21:00 UTC,4372.5,2,8745,-8,-0.01,0,0.00,-4,0.00,5848,0.58
151,Entry short,2025-10-16 23:25,Short,4372.5,2,8745,-8,-0.01,0,0.00,-4,0.00,5848,0.58
152,Exit short,2025-10-16 23:40,EOD Close 21:00 UTC,4367.5,2,8735,-8,-0.01,0,0.00,-4,0.00,5840,0.58
152,Entry short,2025-10-16 23:40,Short,4367.5,2,8735,-8,-0.01,0,0.00,-4,0.00,5840,0.58
153,Exit short,2025-10-17 02:40,Short Exit,4311.3,2,8724,1006,1.15,1010,1.16,-190,-0.22,6846,0.68
153,Entry short,2025-10-17 02:05,Short,4362,2,8724,1006,1.15,1010,1.16,-190,-0.22,6846,0.68
154,Exit short,2025-10-17 12:55,Short Exit,4299.3,2,8701.4,1020,1.17,1024,1.18,-246,-0.28,7866,0.79
154,Entry short,2025-10-17 08:30,Short,4350.7,2,8701.4,1020,1.17,1024,1.18,-246,-0.28,7866,0.79
155,Exit short,2025-10-17 13:00,TP 3:1,4298.7,1,4297.9,-12,-0.03,0,0.00,-10,-0.02,7852,0.79
155,Entry short,2025-10-17 12:55,Short,4297.9,1,4297.9,-12,-0.03,0,0.00,-10,-0.02,7852,0.79
156,Exit short,2025-10-17 13:05,Short Exit,4308.9,1,4297.9,-114,-0.27,32,0.07,-112,-0.26,7740,0.77
156,Entry short,2025-10-17 12:55,Short,4297.9,1,4297.9,-114,-0.27,32,0.07,-112,-0.26,7740,0.77
157,Exit long,2025-10-19 23:00,Long Exit,4272.1,2,8482.2,612,0.72,616,0.73,-142,-0.17,8352,0.84
157,Entry long,2025-10-17 21:00,Long,4241.1,2,8482.2,612,0.72,616,0.73,-142,-0.17,8352,0.84
158,Exit long,2025-10-20 00:55,EOD Close 21:00 UTC,4254.4,2,8508.8,-8,-0.01,0,0.00,-4,0.00,8344,0.83
158,Entry long,2025-10-20 00:55,Long,4254.4,2,8508.8,-8,-0.01,0,0.00,-4,0.00,8344,0.83
159,Exit short,2025-10-20 01:35,Short Exit,4248.4,2,8473,-246,-0.29,148,0.17,-242,-0.29,8098,0.81
159,Entry short,2025-10-20 01:15,Short,4236.5,2,8473,-246,-0.29,148,0.17,-242,-0.29,8098,0.81
160,Exit short,2025-10-20 02:10,Short Exit,4261.7,2,8491.6,-326,-0.38,102,0.12,-322,-0.38,7772,0.78
160,Entry short,2025-10-20 02:05,Short,4245.8,2,8491.6,-326,-0.38,102,0.12,-322,-0.38,7772,0.78
161,Exit short,2025-10-20 07:05,Short Exit,4253.7,2,8490.2,-180,-0.21,6,0.01,-176,-0.21,7592,0.76
161,Entry short,2025-10-20 07:05,Short,4245.1,2,8490.2,-180,-0.21,6,0.01,-176,-0.21,7592,0.76
162,Exit long,2025-10-20 15:20,Long Exit,4345.2,2,8589,1006,1.17,1010,1.18,-140,-0.16,8598,0.86
162,Entry long,2025-10-20 13:00,Long,4294.5,2,8589,1006,1.17,1010,1.18,-140,-0.16,8598,0.86
163,Exit short,2025-10-20 21:25,Short Exit,4378,2,8732.8,-240,-0.27,36,0.04,-236,-0.27,8358,0.84
163,Entry short,2025-10-20 21:20,Short,4366.4,2,8732.8,-240,-0.27,36,0.04,-236,-0.27,8358,0.84
164,Exit short,2025-10-21 06:20,Short Exit,4345.4,2,8761.4,698,0.80,702,0.80,-68,-0.08,9056,0.91
164,Entry short,2025-10-21 02:05,Short,4380.7,2,8761.4,698,0.80,702,0.80,-68,-0.08,9056,0.91
165,Exit short,2025-10-21 07:40,Short Exit,4349.2,2,8676,-232,-0.27,96,0.11,-228,-0.26,8824,0.88
165,Entry short,2025-10-21 06:35,Short,4338,2,8676,-232,-0.27,96,0.11,-228,-0.26,8824,0.88
166,Exit short,2025-10-21 08:50,Short Exit,4321.2,2,8625.4,-178,-0.21,62,0.07,-174,-0.20,8646,0.86
166,Entry short,2025-10-21 08:40,Short,4312.7,2,8625.4,-178,-0.21,62,0.07,-174,-0.20,8646,0.86
167,Exit long,2025-10-21 13:20,Long Exit,4234.8,2,8487.6,-188,-0.22,50,0.06,-184,-0.22,8458,0.85
167,Entry long,2025-10-21 13:20,Long,4243.8,2,8487.6,-188,-0.22,50,0.06,-184,-0.22,8458,0.85
168,Exit short,2025-10-21 14:00,Short Exit,4208.7,2,8459,408,0.48,412,0.49,-4,0.00,8866,0.89
168,Entry short,2025-10-21 13:50,Short,4229.5,2,8459,408,0.48,412,0.49,-4,0.00,8866,0.89
169,Exit short,2025-10-22 00:50,EOD Close 21:00 UTC,4123.7,2,8247.4,-8,-0.01,0,0.00,-4,0.00,8858,0.89
169,Entry short,2025-10-22 00:50,Short,4123.7,2,8247.4,-8,-0.01,0,0.00,-4,0.00,8858,0.89
170,Exit short,2025-10-22 01:05,Short Exit,4052.4,2,8212.6,1070,1.30,1074,1.31,-30,-0.04,9928,0.99
170,Entry short,2025-10-22 01:00,Short,4106.3,2,8212.6,1070,1.30,1074,1.31,-30,-0.04,9928,0.99
171,Exit short,2025-10-22 05:15,Short Exit,4141.5,2,8276.4,-74,-0.09,26,0.03,-70,-0.08,9854,0.99
171,Entry short,2025-10-22 05:15,Short,4138.2,2,8276.4,-74,-0.09,26,0.03,-70,-0.08,9854,0.99
172,Exit short,2025-10-22 09:10,Short Exit,4098.7,2,8311.2,1130,1.36,1134,1.36,-126,-0.15,10984,1.10
172,Entry short,2025-10-22 08:05,Short,4155.6,2,8311.2,1130,1.36,1134,1.36,-126,-0.15,10984,1.10
173,Exit short,2025-10-22 12:00,TP 3:1,4049.7,1,4049.7,-4,-0.01,0,0.00,-2,0.00,10978,1.10
173,Entry short,2025-10-22 12:00,Short,4049.7,1,4049.7,-4,-0.01,0,0.00,-2,0.00,10978,1.10
174,Exit short,2025-10-22 12:00,Short Exit,4049.7,1,4049.7,-4,-0.01,0,0.00,-2,0.00,10976,1.10
174,Entry short,2025-10-22 12:00,Short,4049.7,1,4049.7,-4,-0.01,0,0.00,-2,0.00,10976,1.10
175,Exit long,2025-10-22 20:40,Long Exit,4120.6,2,8249.2,-88,-0.11,64,0.08,-84,-0.10,10888,1.09
175,Entry long,2025-10-22 20:35,Long,4124.6,2,8249.2,-88,-0.11,64,0.08,-84,-0.10,10888,1.09
176,Exit short,2025-10-22 23:35,EOD Close 21:00 UTC,4110.7,2,8221.4,-8,-0.01,0,0.00,-4,0.00,10880,1.09
176,Entry short,2025-10-22 23:35,Short,4110.7,2,8221.4,-8,-0.01,0,0.00,-4,0.00,10880,1.09
177,Exit short,2025-10-23 00:15,EOD Close 21:00 UTC,4107.6,2,8215.2,-8,-0.01,0,0.00,-4,0.00,10872,1.09
177,Entry short,2025-10-23 00:15,Short,4107.6,2,8215.2,-8,-0.01,0,0.00,-4,0.00,10872,1.09
178,Exit long,2025-10-23 01:15,Long Exit,4099.7,2,8224.2,-256,-0.31,22,0.03,-252,-0.31,10616,1.06
178,Entry long,2025-10-23 01:05,Long,4112.1,2,8224.2,-256,-0.31,22,0.03,-252,-0.31,10616,1.06
179,Exit long,2025-10-23 07:00,Long Exit,4135,2,8219.6,496,0.60,500,0.61,-86,-0.10,11112,1.11
179,Entry long,2025-10-23 06:35,Long,4109.8,2,8219.6,496,0.60,500,0.61,-86,-0.10,11112,1.11
180,Exit long,2025-10-23 07:00,TP 3:1,4135.8,1,4136.1,-7,-0.02,0,0.00,-5,-0.01,11103,1.11
180,Entry long,2025-10-23 07:00,Long,4136.1,1,4136.1,-7,-0.02,0,0.00,-5,-0.01,11103,1.11
181,Exit long,2025-10-23 07:00,TP 3:1,4135.8,1,4136.1,-7,-0.02,0,0.00,-5,-0.01,11098,1.11
181,Entry long,2025-10-23 07:00,Long,4136.1,1,4136.1,-7,-0.02,0,0.00,-5,-0.01,11098,1.11
182,Exit long,2025-10-23 07:00,TP 3:1,4139.5,1,4135.5,36,0.09,38,0.09,0,0.00,11132,1.11
182,Entry long,2025-10-23 07:00,Long,4135.5,1,4135.5,36,0.09,38,0.09,0,0.00,11132,1.11
183,Exit long,2025-10-23 07:05,TP 3:1,4137,1,4135.5,11,0.03,38,0.09,0,0.00,11145,1.11
183,Entry long,2025-10-23 07:00,Long,4135.5,1,4135.5,11,0.03,38,0.09,0,0.00,11145,1.11
184,Exit long,2025-10-23 07:15,Long Exit,4140.4,2,8288,-80,-0.10,64,0.08,-76,-0.09,11065,1.11
184,Entry long,2025-10-23 07:15,Long,4144,2,8288,-80,-0.10,64,0.08,-76,-0.09,11065,1.11
185,Exit short,2025-10-23 09:05,Short Exit,4126.3,2,8229.6,-238,-0.29,112,0.14,-234,-0.28,10827,1.08
185,Entry short,2025-10-23 08:40,Short,4114.8,2,8229.6,-238,-0.29,112,0.14,-234,-0.28,10827,1.08
186,Exit long,2025-10-23 23:05,EOD Close 21:00 UTC,4142.4,2,8265,190,0.23,776,0.94,-186,-0.23,11017,1.10
186,Entry long,2025-10-23 13:35,Long,4132.5,2,8265,190,0.23,776,0.94,-186,-0.23,11017,1.10
187,Exit short,2025-10-24 07:10,Short Exit,4098.7,2,8259.8,616,0.75,620,0.75,-154,-0.19,11633,1.16
187,Entry short,2025-10-24 02:55,Short,4129.9,2,8259.8,616,0.75,620,0.75,-154,-0.19,11633,1.16
188,Exit short,2025-10-24 13:30,Short Exit,4098.6,2,8173,-250,-0.31,604,0.74,-246,-0.30,11383,1.14
188,Entry short,2025-10-24 08:55,Short,4086.5,2,8173,-250,-0.31,604,0.74,-246,-0.30,11383,1.14
189,Exit short,2025-10-24 14:05,Short Exit,4106.9,2,8190.6,-240,-0.29,136,0.17,-236,-0.29,11143,1.11
189,Entry short,2025-10-24 13:40,Short,4095.3,2,8190.6,-240,-0.29,136,0.17,-236,-0.29,11143,1.11
190,Exit long,2025-10-26 22:10,EOD Close 21:00 UTC,4102.8,2,8205.6,-8,-0.01,0,0.00,-4,0.00,11135,1.11
190,Entry long,2025-10-26 22:10,Long,4102.8,2,8205.6,-8,-0.01,0,0.00,-4,0.00,11135,1.11
191,Exit short,2025-10-26 22:50,EOD Close 21:00 UTC,4092.9,2,8185.8,-8,-0.01,0,0.00,-4,0.00,11127,1.11
191,Entry short,2025-10-26 22:50,Short,4092.9,2,8185.8,-8,-0.01,0,0.00,-4,0.00,11127,1.11
192,Exit short,2025-10-27 00:05,Short Exit,4082.2,2,8157,-82,-0.10,60,0.07,-78,-0.10,11045,1.10
192,Entry short,2025-10-27 00:05,Short,4078.5,2,8157,-82,-0.10,60,0.07,-78,-0.10,11045,1.10
193,Exit long,2025-10-27 01:55,Long Exit,4093.9,2,8216.2,-292,-0.36,80,0.10,-288,-0.35,10753,1.08
193,Entry long,2025-10-27 01:10,Long,4108.1,2,8216.2,-292,-0.36,80,0.10,-288,-0.35,10753,1.08
194,Exit short,2025-10-27 22:05,EOD Close 21:00 UTC,4003.6,2,8107,990,1.22,1346,1.66,-244,-0.30,11743,1.17
194,Entry short,2025-10-27 08:55,Short,4053.5,2,8107,990,1.22,1346,1.66,-244,-0.30,11743,1.17
195,Exit long,2025-10-28 04:20,Long Exit,3986.7,2,7994.8,-222,-0.28,730,0.91,-218,-0.27,11521,1.15
195,Entry long,2025-10-28 00:25,Long,3997.4,2,7994.8,-222,-0.28,730,0.91,-218,-0.27,11521,1.15
196,Exit short,2025-10-28 22:05,EOD Close 21:00 UTC,3971.4,2,7967.8,242,0.30,1646,2.07,-240,-0.30,11763,1.18
196,Entry short,2025-10-28 04:20,Short,3983.9,2,7967.8,242,0.30,1646,2.07,-240,-0.30,11763,1.18
197,Exit long,2025-10-28 22:15,EOD Close 21:00 UTC,3952.5,2,7905,-8,-0.01,0,0.00,-4,-0.01,11755,1.18
197,Entry long,2025-10-28 22:15,Long,3952.5,2,7905,-8,-0.01,0,0.00,-4,-0.01,11755,1.18
198,Exit short,2025-10-29 03:15,Short Exit,3978.3,2,7938.6,-188,-0.24,232,0.29,-184,-0.23,11567,1.16
198,Entry short,2025-10-29 02:35,Short,3969.3,2,7938.6,-188,-0.24,232,0.29,-184,-0.23,11567,1.16
199,Exit long,2025-10-29 08:30,Long Exit,4026.3,2,7958.2,936,1.18,940,1.18,-172,-0.22,12503,1.25
199,Entry long,2025-10-29 05:35,Long,3979.1,2,7958.2,936,1.18,940,1.18,-172,-0.22,12503,1.25
200,Exit long,2025-10-29 13:00,Long Exit,4030.9,2,8085,-240,-0.30,82,0.10,-236,-0.29,12263,1.23
200,Entry long,2025-10-29 12:15,Long,4042.5,2,8085,-240,-0.30,82,0.10,-236,-0.29,12263,1.23
201,Exit short,2025-10-29 18:35,Short Exit,3987.3,2,8014.4,390,0.49,394,0.49,-4,0.00,12653,1.27
201,Entry short,2025-10-29 18:10,Short,4007.2,2,8014.4,390,0.49,394,0.49,-4,0.00,12653,1.27
202,Exit long,2025-10-29 19:30,Long Exit,3954.7,2,7934.6,-260,-0.33,518,0.65,-256,-0.32,12393,1.24
202,Entry long,2025-10-29 18:45,Long,3967.3,2,7934.6,-260,-0.33,518,0.65,-256,-0.32,12393,1.24
203,Exit long,2025-10-30 00:35,Long Exit,3963.1,2,7941.6,-162,-0.20,120,0.15,-158,-0.20,12231,1.22
203,Entry long,2025-10-30 00:05,Long,3970.8,2,7941.6,-162,-0.20,120,0.15,-158,-0.20,12231,1.22
204,Exit long,2025-10-30 05:15,Long Exit,3971,2,7962.8,-216,-0.27,276,0.35,-212,-0.27,12015,1.20
204,Entry long,2025-10-30 04:35,Long,3981.4,2,7962.8,-216,-0.27,276,0.35,-212,-0.27,12015,1.20
205,Exit long,2025-10-30 10:35,Long Exit,3988,2,8003.2,-280,-0.35,458,0.57,-276,-0.34,11735,1.17
205,Entry long,2025-10-30 09:05,Long,4001.6,2,8003.2,-280,-0.35,458,0.57,-276,-0.34,11735,1.17
206,Exit long,2025-10-30 22:55,EOD Close 21:00 UTC,4052.3,2,8104.6,-8,-0.01,0,0.00,-4,0.00,11727,1.17
206,Entry long,2025-10-30 22:55,Long,4052.3,2,8104.6,-8,-0.01,0,0.00,-4,0.00,11727,1.17
207,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4057.8,2,8103.4,-130,-0.16,0,0.00,-126,-0.16,11597,1.16
207,Entry short,2025-10-30 22:55,Short,4051.7,2,8103.4,-130,-0.16,0,0.00,-126,-0.16,11597,1.16
208,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4057.7,2,8115.4,-8,-0.01,0,0.00,-4,0.00,11589,1.16
208,Entry short,2025-10-30 22:55,Short,4057.7,2,8115.4,-8,-0.01,0,0.00,-4,0.00,11589,1.16
209,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4055.4,2,8119.4,78,0.10,82,0.10,0,0.00,11667,1.17
209,Entry short,2025-10-30 22:55,Short,4059.7,2,8119.4,78,0.10,82,0.10,0,0.00,11667,1.17
210,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4058,2,8116,-8,-0.01,0,0.00,-4,0.00,11659,1.17
210,Entry short,2025-10-30 22:55,Short,4058,2,8116,-8,-0.01,0,0.00,-4,0.00,11659,1.17
211,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4052.3,2,8116.2,108,0.13,112,0.14,0,0.00,11767,1.18
211,Entry short,2025-10-30 22:55,Short,4058.1,2,8116.2,108,0.13,112,0.14,0,0.00,11767,1.18
212,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4053.5,2,8107,-8,-0.01,0,0.00,-4,0.00,11759,1.18
212,Entry short,2025-10-30 22:55,Short,4053.5,2,8107,-8,-0.01,0,0.00,-4,0.00,11759,1.18
213,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4055.3,2,8107,-44,-0.05,0,0.00,-40,-0.05,11715,1.17
213,Entry short,2025-10-30 22:55,Short,4053.5,2,8107,-44,-0.05,0,0.00,-40,-0.05,11715,1.17
214,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4054,2,8108,-8,-0.01,0,0.00,-4,0.00,11707,1.17
214,Entry short,2025-10-30 22:55,Short,4054,2,8108,-8,-0.01,0,0.00,-4,0.00,11707,1.17
215,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4053.4,2,8108.6,10,0.01,14,0.02,0,0.00,11717,1.17
215,Entry short,2025-10-30 22:55,Short,4054.3,2,8108.6,10,0.01,14,0.02,0,0.00,11717,1.17
216,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4053.5,2,8107,-8,-0.01,0,0.00,-4,0.00,11709,1.17
216,Entry short,2025-10-30 22:55,Short,4053.5,2,8107,-8,-0.01,0,0.00,-4,0.00,11709,1.17
