Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
214,Exit long,2025-10-23 14:25,Long Exit,4165.4,2,8265.4,646,0.78,650,0.79,-24,-0.03,4443,0.44
214,Entry long,2025-10-23 13:30,Long,4132.7,2,8265.4,646,0.78,650,0.79,-24,-0.03,4443,0.44
215,Exit short,2025-10-23 21:55,Short Exit,4143.6,2,8269.4,-186,-0.22,222,0.27,-182,-0.22,4257,0.43
215,Entry short,2025-10-23 20:35,Short,4134.7,2,8269.4,-186,-0.22,222,0.27,-182,-0.22,4257,0.43
216,Exit short,2025-10-24 07:05,Short Exit,4106.5,2,8259.8,460,0.56,464,0.56,-154,-0.19,4717,0.47
216,Entry short,2025-10-24 02:50,Short,4129.9,2,8259.8,460,0.56,464,0.56,-154,-0.19,4717,0.47
217,Exit short,2025-10-24 07:05,TP 3:1,4104.1,1,4100.2,-43,-0.10,0,0.00,-41,-0.10,4672,0.47
217,Entry short,2025-10-24 07:05,Short,4100.2,1,4100.2,-43,-0.10,0,0.00,-41,-0.10,4672,0.47
218,Exit short,2025-10-24 09:50,Short Exit,4083.1,1,4100.2,167,0.41,391,0.95,-126,-0.31,4841,0.48
218,Entry short,2025-10-24 07:05,Short,4100.2,1,4100.2,167,0.41,391,0.95,-126,-0.31,4841,0.48
219,Exit short,2025-10-24 12:05,Short Exit,4074,2,8120,-288,-0.35,14,0.02,-296,-0.36,4553,0.46
219,Entry short,2025-10-24 12:00,Short,4060,2,8120,-288,-0.35,14,0.02,-296,-0.36,4553,0.46
220,Exit short,2025-10-24 14:05,Short Exit,4106.9,2,8190.6,-240,-0.29,136,0.17,-236,-0.29,4313,0.43
220,Entry short,2025-10-24 13:35,Short,4095.3,2,8190.6,-240,-0.29,136,0.17,-236,-0.29,4313,0.43
221,Exit short,2025-10-26 22:05,EOD Close 21:00 UTC,4102.8,2,8194.2,-122,-0.15,194,0.24,-194,-0.24,4191,0.42
221,Entry short,2025-10-26 22:00,Short,4097.1,2,8194.2,-122,-0.15,194,0.24,-194,-0.24,4191,0.42
222,Exit short,2025-10-26 22:50,EOD Close 21:00 UTC,4090.5,2,8185.2,34,0.04,98,0.12,-52,-0.06,4225,0.42
222,Entry short,2025-10-26 22:45,Short,4092.6,2,8185.2,34,0.04,98,0.12,-52,-0.06,4225,0.42
223,Exit short,2025-10-27 00:05,Short Exit,4085.6,2,8157,-150,-0.18,60,0.07,-174,-0.21,4075,0.41
223,Entry short,2025-10-27 00:00,Short,4078.5,2,8157,-150,-0.18,60,0.07,-174,-0.21,4075,0.41
224,Exit short,2025-10-27 14:15,Short Exit,4001.5,2,8106.8,1030,1.27,1034,1.28,-246,-0.30,5105,0.51
224,Entry short,2025-10-27 08:50,Short,4053.4,2,8106.8,1030,1.27,1034,1.28,-246,-0.30,5105,0.51
225,Exit short,2025-10-27 22:00,EOD Close 21:00 UTC,4003.5,2,8028.8,210,0.26,398,0.50,-126,-0.16,5315,0.53
225,Entry short,2025-10-27 18:55,Short,4014.4,2,8028.8,210,0.26,398,0.50,-126,-0.16,5315,0.53
226,Exit short,2025-10-28 04:25,Short Exit,3981.7,2,8008.4,442,0.55,446,0.56,-96,-0.12,5757,0.58
226,Entry short,2025-10-28 02:35,Short,4004.2,2,8008.4,442,0.55,446,0.56,-96,-0.12,5757,0.58
227,Exit short,2025-10-28 04:25,TP 3:1,3985.9,1,3978,-83,-0.21,0,0.00,-81,-0.20,5672,0.57
227,Entry short,2025-10-28 04:25,Short,3978,1,3978,-83,-0.21,0,0.00,-81,-0.20,5672,0.57
228,Exit short,2025-10-28 04:40,Short Exit,3991.9,1,3978,-143,-0.36,0,0.00,-141,-0.35,5531,0.55
228,Entry short,2025-10-28 04:25,Short,3978,1,3978,-143,-0.36,0,0.00,-141,-0.35,5531,0.55
229,Exit short,2025-10-28 07:30,Short Exit,3944.6,2,7958.8,688,0.86,692,0.87,-80,-0.10,6219,0.62
229,Entry short,2025-10-28 05:30,Short,3979.4,2,7958.8,688,0.86,692,0.87,-80,-0.10,6219,0.62
230,Exit short,2025-10-28 08:40,Short Exit,3914.6,2,7865.2,352,0.45,356,0.45,-38,-0.05,6571,0.66
230,Entry short,2025-10-28 08:15,Short,3932.6,2,7865.2,352,0.45,356,0.45,-38,-0.05,6571,0.66
231,Exit short,2025-10-28 09:15,Short Exit,3913.5,2,7810.6,-172,-0.22,42,0.05,-194,-0.25,6399,0.64
231,Entry short,2025-10-28 09:05,Short,3905.3,2,7810.6,-172,-0.22,42,0.05,-194,-0.25,6399,0.64
232,Exit short,2025-10-28 10:50,Short Exit,3937.2,2,7858.8,-164,-0.21,4,0.01,-174,-0.22,6235,0.62
232,Entry short,2025-10-28 10:40,Short,3929.4,2,7858.8,-164,-0.21,4,0.01,-174,-0.22,6235,0.62
233,Exit short,2025-10-28 18:50,Short Exit,3969.9,2,7924.8,-158,-0.20,34,0.04,-154,-0.19,6077,0.61
233,Entry short,2025-10-28 18:30,Short,3962.4,2,7924.8,-158,-0.20,34,0.04,-154,-0.19,6077,0.61
234,Exit short,2025-10-28 22:10,EOD Close 21:00 UTC,3952.6,2,7899,-70,-0.09,6,0.01,-262,-0.33,6007,0.60
234,Entry short,2025-10-28 22:05,Short,3949.5,2,7899,-70,-0.09,6,0.01,-262,-0.33,6007,0.60
235,Exit long,2025-10-29 01:30,Long Exit,3982.3,2,7983.8,-200,-0.25,34,0.04,-196,-0.25,5807,0.58
235,Entry long,2025-10-29 01:05,Long,3991.9,2,7983.8,-200,-0.25,34,0.04,-196,-0.25,5807,0.58
236,Exit short,2025-10-29 03:15,Short Exit,3978.3,2,7938.6,-188,-0.24,232,0.29,-184,-0.23,5619,0.56
236,Entry short,2025-10-29 02:30,Short,3969.3,2,7938.6,-188,-0.24,232,0.29,-184,-0.23,5619,0.56
237,Exit long,2025-10-29 07:55,Long Exit,4014.7,2,7953.2,754,0.95,758,0.95,-252,-0.32,6373,0.64
237,Entry long,2025-10-29 05:00,Long,3976.6,2,7953.2,754,0.95,758,0.95,-252,-0.32,6373,0.64
238,Exit long,2025-10-29 13:00,Long Exit,4030.9,2,8085.2,-242,-0.30,80,0.10,-238,-0.29,6131,0.61
238,Entry long,2025-10-29 12:10,Long,4042.6,2,8085.2,-242,-0.30,80,0.10,-238,-0.29,6131,0.61
239,Exit short,2025-10-29 18:35,Short Exit,3963,2,8014.2,874,1.09,878,1.10,-98,-0.12,7005,0.70
239,Entry short,2025-10-29 18:00,Short,4007.1,2,8014.2,874,1.09,878,1.10,-98,-0.12,7005,0.70
240,Exit short,2025-10-29 18:35,TP 3:1,3963.7,1,3962.5,-16,-0.04,0,0.00,-14,-0.04,6987,0.70
240,Entry short,2025-10-29 18:35,Short,3962.5,1,3962.5,-16,-0.04,0,0.00,-14,-0.04,6987,0.70
241,Exit short,2025-10-29 22:00,EOD Close 21:00 UTC,3932.8,1,3962.5,293,0.74,377,0.95,-311,-0.78,7282,0.73
241,Entry short,2025-10-29 18:35,Short,3962.5,1,3962.5,293,0.74,377,0.95,-311,-0.78,7282,0.73
242,Exit short,2025-10-30 01:00,Short Exit,3969.4,2,7923.4,-162,-0.20,254,0.32,-158,-0.20,7120,0.71
242,Entry short,2025-10-30 00:35,Short,3961.7,2,7923.4,-162,-0.20,254,0.32,-158,-0.20,7120,0.71
243,Exit short,2025-10-30 03:00,Short Exit,3932.8,2,7932.8,664,0.84,668,0.84,-120,-0.15,7784,0.78
243,Entry short,2025-10-30 01:05,Short,3966.4,2,7932.8,664,0.84,668,0.84,-120,-0.15,7784,0.78
244,Exit long,2025-10-30 05:15,Long Exit,3971,2,7963.2,-220,-0.28,272,0.34,-216,-0.27,7564,0.76
244,Entry long,2025-10-30 04:30,Long,3981.6,2,7963.2,-220,-0.28,272,0.34,-216,-0.27,7564,0.76
245,Exit long,2025-10-30 10:35,Long Exit,3988,2,8004,-288,-0.36,450,0.56,-284,-0.35,7276,0.73
245,Entry long,2025-10-30 09:00,Long,4002,2,8004,-288,-0.36,450,0.56,-284,-0.35,7276,0.73
246,Exit short,2025-10-30 13:00,Short Exit,3985.7,2,7944.8,-274,-0.34,34,0.04,-292,-0.37,7002,0.70
246,Entry short,2025-10-30 12:55,Short,3972.4,2,7944.8,-274,-0.34,34,0.04,-292,-0.37,7002,0.70
247,Exit long,2025-10-30 22:55,EOD Close 21:00 UTC,4051.3,2,8104.8,-30,-0.04,142,0.18,-62,-0.08,6972,0.70
247,Entry long,2025-10-30 22:50,Long,4052.4,2,8104.8,-30,-0.04,142,0.18,-62,-0.08,6972,0.70
248,Exit long,2025-10-31 01:40,Long Exit,4036.6,2,8093.2,-208,-0.26,92,0.11,-204,-0.25,6764,0.68
248,Entry long,2025-10-31 01:05,Long,4046.6,2,8093.2,-208,-0.26,92,0.11,-204,-0.25,6764,0.68
249,Exit short,2025-10-31 04:50,Short Exit,4021.9,2,8013.8,-308,-0.38,98,0.12,-304,-0.38,6456,0.65
249,Entry short,2025-10-31 03:10,Short,4006.9,2,8013.8,-308,-0.38,98,0.12,-304,-0.38,6456,0.65
250,Exit short,2025-10-31 12:20,Short Exit,4031.7,2,8038.4,-258,-0.32,180,0.22,-254,-0.32,6198,0.62
250,Entry short,2025-10-31 08:50,Short,4019.2,2,8038.4,-258,-0.32,180,0.22,-254,-0.32,6198,0.62
251,Exit long,2025-11-02 23:00,EOD Close 21:00 UTC,4006.4,2,8075,-630,-0.78,230,0.28,-1104,-1.37,5568,0.56
251,Entry long,2025-10-31 12:20,Long,4037.5,2,8075,-630,-0.78,230,0.28,-1104,-1.37,5568,0.56
252,Exit short,2025-11-03 01:05,Short Exit,3990.1,2,7955.8,-252,-0.32,120,0.15,-248,-0.31,5316,0.53
252,Entry short,2025-11-03 00:10,Short,3977.9,2,7955.8,-252,-0.32,120,0.15,-248,-0.31,5316,0.53
253,Exit long,2025-11-03 09:45,Long Exit,4007,2,8035.2,-220,-0.27,422,0.53,-216,-0.27,5096,0.51
253,Entry long,2025-11-03 05:05,Long,4017.6,2,8035.2,-220,-0.27,422,0.53,-216,-0.27,5096,0.51
254,Exit short,2025-11-03 20:00,Short Exit,4020.2,2,8019.2,-220,-0.27,48,0.06,-216,-0.27,4876,0.49
254,Entry short,2025-11-03 19:00,Short,4009.6,2,8019.2,-220,-0.27,48,0.06,-216,-0.27,4876,0.49
255,Exit short,2025-11-03 23:10,EOD Close 21:00 UTC,3998.7,2,8019.8,216,0.27,394,0.49,-20,-0.02,5092,0.51
255,Entry short,2025-11-03 23:05,Short,4009.9,2,8019.8,216,0.27,394,0.49,-20,-0.02,5092,0.51
256,Exit short,2025-11-04 02:55,Short Exit,3996.6,2,7975.2,-188,-0.24,54,0.07,-184,-0.23,4904,0.49
256,Entry short,2025-11-04 02:00,Short,3987.6,2,7975.2,-188,-0.24,54,0.07,-184,-0.23,4904,0.49
257,Exit short,2025-11-04 21:00,EOD Close 21:00 UTC,3944.3,2,7907,176,0.22,248,0.31,-20,-0.03,5080,0.51
257,Entry short,2025-11-04 18:30,Short,3953.5,2,7907,176,0.22,248,0.31,-20,-0.03,5080,0.51
258,Exit long,2025-11-05 09:10,Long Exit,3985.7,2,7992.2,-216,-0.27,8,0.01,-212,-0.27,4864,0.49
258,Entry long,2025-11-05 08:05,Long,3996.1,2,7992.2,-216,-0.27,8,0.01,-212,-0.27,4864,0.49
259,Exit short,2025-11-05 13:05,Short Exit,3982,2,7942.4,-224,-0.28,124,0.16,-220,-0.28,4640,0.46
259,Entry short,2025-11-05 10:00,Short,3971.2,2,7942.4,-224,-0.28,124,0.16,-220,-0.28,4640,0.46
260,Exit short,2025-11-05 23:05,EOD Close 21:00 UTC,3978.2,2,7955.8,-14,-0.02,12,0.02,-90,-0.11,4626,0.46
260,Entry short,2025-11-05 23:00,Short,3977.9,2,7955.8,-14,-0.02,12,0.02,-90,-0.11,4626,0.46
261,Exit short,2025-11-06 17:40,Short Exit,3985.9,2,7951.2,-214,-0.27,44,0.06,-210,-0.26,4412,0.44
261,Entry short,2025-11-06 17:20,Short,3975.6,2,7951.2,-214,-0.27,44,0.06,-210,-0.26,4412,0.44
262,Exit long,2025-11-09 23:05,EOD Close 21:00 UTC,4017.6,2,8028.8,56,0.07,80,0.10,-36,-0.04,4468,0.45
262,Entry long,2025-11-09 23:00,Long,4014.4,2,8028.8,56,0.07,80,0.10,-36,-0.04,4468,0.45
263,Exit long,2025-11-10 08:05,Long Exit,4089.8,2,8108.2,706,0.87,710,0.88,-160,-0.20,5174,0.52
263,Entry long,2025-11-10 01:20,Long,4054.1,2,8108.2,706,0.87,710,0.88,-160,-0.20,5174,0.52
264,Exit short,2025-11-13 18:30,TP 3:1,4169.2,1,4195.1,255,0.61,311,0.74,-3,-0.01,5427,0.54
264,Entry short,2025-11-13 18:25,Short,4195.1,1,4195.1,255,0.61,311,0.74,-3,-0.01,5427,0.54
265,Exit short,2025-11-13 18:40,Short Exit,4160.9,1,4195.1,338,0.81,465,1.11,-3,-0.01,5767,0.58
265,Entry short,2025-11-13 18:25,Short,4195.1,1,4195.1,338,0.81,465,1.11,-3,-0.01,5767,0.58
266,Exit short,2025-11-14 07:40,Short Exit,4175.1,2,8332.8,-182,-0.22,78,0.09,-178,-0.21,5585,0.56
266,Entry short,2025-11-14 07:20,Short,4166.4,2,8332.8,-182,-0.22,78,0.09,-178,-0.21,5585,0.56
267,Exit short,2025-11-14 11:55,Short Exit,4137.6,2,8325.6,496,0.60,500,0.60,-42,-0.05,6081,0.61
267,Entry short,2025-11-14 11:05,Short,4162.8,2,8325.6,496,0.60,500,0.60,-42,-0.05,6081,0.61
268,Exit short,2025-11-14 11:55,TP 3:1,4135.5,1,4133.1,-28,-0.07,0,0.00,-26,-0.06,6051,0.61
268,Entry short,2025-11-14 11:55,Short,4133.1,1,4133.1,-28,-0.07,0,0.00,-26,-0.06,6051,0.61
269,Exit short,2025-11-14 12:45,Short Exit,4120.4,1,4133.1,123,0.30,237,0.57,-105,-0.25,6176,0.62
269,Entry short,2025-11-14 11:55,Short,4133.1,1,4133.1,123,0.30,237,0.57,-105,-0.25,6176,0.62
270,Exit short,2025-11-14 18:30,Short Exit,4101.9,2,8181.4,-232,-0.28,162,0.20,-228,-0.28,5944,0.59
270,Entry short,2025-11-14 18:00,Short,4090.7,2,8181.4,-232,-0.28,162,0.20,-228,-0.28,5944,0.59
271,Exit short,2025-11-16 23:05,EOD Close 21:00 UTC,4099.4,2,8150,-496,-0.61,6,0.01,-604,-0.74,5448,0.54
271,Entry short,2025-11-16 23:00,Short,4075,2,8150,-496,-0.61,6,0.01,-604,-0.74,5448,0.54
272,Exit short,2025-11-17 03:10,Short Exit,4082.7,2,8161,-52,-0.06,64,0.08,-76,-0.09,5396,0.54
272,Entry short,2025-11-17 03:00,Short,4080.5,2,8161,-52,-0.06,64,0.08,-76,-0.09,5396,0.54
273,Exit short,2025-11-17 05:30,TP 3:1,4054.5,1,4065.4,105,0.26,115,0.28,-10,-0.02,5499,0.55
273,Entry short,2025-11-17 05:25,Short,4065.4,1,4065.4,105,0.26,115,0.28,-10,-0.02,5499,0.55
274,Exit short,2025-11-17 06:00,Short Exit,4065.4,1,4065.4,-4,-0.01,140,0.34,-10,-0.02,5497,0.55
274,Entry short,2025-11-17 05:25,Short,4065.4,1,4065.4,-4,-0.01,140,0.34,-10,-0.02,5497,0.55
275,Exit short,2025-11-17 11:05,Short Exit,4075.2,2,8130,-212,-0.26,0,0.00,-212,-0.26,5285,0.53
275,Entry short,2025-11-17 11:00,Short,4065,2,8130,-212,-0.26,0,0.00,-212,-0.26,5285,0.53
276,Exit short,2025-11-17 21:00,EOD Close 21:00 UTC,4041.7,2,8078.2,-60,-0.07,644,0.80,-112,-0.14,5225,0.52
276,Entry short,2025-11-17 19:30,Short,4039.1,2,8078.2,-60,-0.07,644,0.80,-112,-0.14,5225,0.52
277,Exit short,2025-11-17 23:45,EOD Close 21:00 UTC,4036.7,2,8073.8,-4,0.00,174,0.22,-86,-0.11,5221,0.52
277,Entry short,2025-11-17 23:40,Short,4036.9,2,8073.8,-4,0.00,174,0.22,-86,-0.11,5221,0.52
278,Exit long,2025-11-18 14:40,Long Exit,4082,2,8072.8,904,1.12,908,1.12,-168,-0.21,6125,0.61
278,Entry long,2025-11-18 08:30,Long,4036.4,2,8072.8,904,1.12,908,1.12,-168,-0.21,6125,0.61
279,Exit long,2025-11-19 08:10,Long Exit,4078.8,2,8174.6,-178,-0.22,250,0.31,-174,-0.21,5947,0.59
279,Entry long,2025-11-19 05:15,Long,4087.3,2,8174.6,-178,-0.22,250,0.31,-174,-0.21,5947,0.59
280,Exit long,2025-11-19 13:10,Long Exit,4106.4,2,8228.6,-166,-0.20,128,0.16,-162,-0.20,5781,0.58
280,Entry long,2025-11-19 09:55,Long,4114.3,2,8228.6,-166,-0.20,128,0.16,-162,-0.20,5781,0.58
281,Exit long,2025-11-19 23:05,EOD Close 21:00 UTC,4084.8,2,8174.6,-58,-0.07,0,0.00,-102,-0.12,5723,0.57
281,Entry long,2025-11-19 23:00,Long,4087.3,2,8174.6,-58,-0.07,0,0.00,-102,-0.12,5723,0.57
282,Exit short,2025-11-20 02:15,Short Exit,4039.4,2,8142.4,628,0.77,632,0.78,-4,0.00,6351,0.64
282,Entry short,2025-11-20 02:00,Short,4071.2,2,8142.4,628,0.77,632,0.78,-4,0.00,6351,0.64
283,Exit short,2025-11-20 02:15,TP 3:1,4048.5,1,4035,-139,-0.34,0,0.00,-137,-0.34,6210,0.62
283,Entry short,2025-11-20 02:15,Short,4035,1,4035,-139,-0.34,0,0.00,-137,-0.34,6210,0.62
284,Exit short,2025-11-20 02:15,Short Exit,4048.5,1,4035,-139,-0.34,0,0.00,-137,-0.34,6073,0.61
284,Entry short,2025-11-20 02:15,Short,4035,1,4035,-139,-0.34,0,0.00,-137,-0.34,6073,0.61
285,Exit short,2025-11-20 08:55,Short Exit,4062.2,2,8094,-312,-0.39,186,0.23,-308,-0.38,5761,0.58
285,Entry short,2025-11-20 08:00,Short,4047,2,8094,-312,-0.39,186,0.23,-308,-0.38,5761,0.58
