Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
222,Entry short,2025-11-11 05:25,Short Entry,4143,1,4143,147.37,0.36,188.57,0.45,-145.43,-0.35,-23774.95,-23.77
223,Exit long,2025-11-11 21:05,EOD Close 21:00 UTC,4135.2,1,4127.3,-3.62,-0.01,70.73,0.17,-47.27,-0.11,-23778.58,-23.78
223,Entry long,2025-11-11 19:45,Long Entry,4127.3,1,4127.3,-3.62,-0.01,70.73,0.17,-47.27,-0.11,-23778.58,-23.78
224,Exit short,2025-11-12 04:00,Short Exit,4114.1,1,4139,166.47,0.40,207.61,0.50,-84.39,-0.20,-23612.11,-23.61
224,Entry short,2025-11-12 01:00,Short Entry,4139,1,4139,166.47,0.40,207.61,0.50,-84.39,-0.20,-23612.11,-23.61
225,Exit long,2025-11-12 12:30,Long Exit,4146.2,1,4120.4,175.33,0.43,216.8,0.53,-75.2,-0.18,-23436.77,-23.44
225,Entry long,2025-11-12 06:30,Long Entry,4120.4,1,4120.4,175.33,0.43,216.8,0.53,-75.2,-0.18,-23436.77,-23.44
226,Exit short,2025-11-12 14:50,Short Exit,4146,1,4131.5,-227.77,-0.55,0,0.00,-186.31,-0.45,-23664.55,-23.66
226,Entry short,2025-11-12 13:10,Short Entry,4131.5,1,4131.5,-227.77,-0.55,0,0.00,-186.31,-0.45,-23664.55,-23.66
227,Exit long,2025-11-12 21:05,EOD Close 21:00 UTC,4199.8,1,4145.7,457.55,1.10,686.54,1.65,-92.46,-0.22,-23207.01,-23.21
227,Entry long,2025-11-12 14:55,Long Entry,4145.7,1,4145.7,457.55,1.10,686.54,1.65,-92.46,-0.22,-23207.01,-23.21
228,Exit long,2025-11-13 01:15,Long Exit,4191.8,1,4207.9,-245,-0.58,7.92,0.02,-203.08,-0.48,-23452,-23.45
228,Entry long,2025-11-13 00:40,Long Entry,4207.9,1,4207.9,-245,-0.58,7.92,0.02,-203.08,-0.48,-23452,-23.45
229,Exit short,2025-11-13 21:05,EOD Close 21:00 UTC,4171.1,1,4187.1,76.42,0.18,345.13,0.82,-670.87,-1.60,-23375.58,-23.38
229,Entry short,2025-11-13 01:20,Short Entry,4187.1,1,4187.1,76.42,0.18,345.13,0.82,-670.87,-1.60,-23375.58,-23.38
230,Exit short,2025-11-14 02:20,Short Exit,4198.6,1,4176.4,-305.75,-0.73,0,0.00,-263.76,-0.63,-23681.33,-23.68
230,Entry short,2025-11-14 01:35,Short Entry,4176.4,1,4176.4,-305.75,-0.73,0,0.00,-263.76,-0.63,-23681.33,-23.68
231,Exit long,2025-11-14 21:05,EOD Close 21:00 UTC,4085.5,1,4200.8,-1235.86,-2.94,100.99,0.24,-1729.01,-4.11,-24917.2,-24.92
231,Entry long,2025-11-14 02:25,Long Entry,4200.8,1,4200.8,-1235.86,-2.94,100.99,0.24,-1729.01,-4.11,-24917.2,-24.92
232,Exit long,2025-11-16 23:15,EOD Close 21:00 UTC,4099.7,1,4099.9,-84,-0.20,0,0.00,-90,-0.22,-25001.19,-25.00
232,Entry long,2025-11-16 23:10,Long Entry,4099.9,1,4099.9,-84,-0.20,0,0.00,-90,-0.22,-25001.19,-25.00
233,Exit short,2025-11-17 08:05,Short Exit,4095.4,1,4080.8,-227.76,-0.56,255.19,0.62,-186.81,-0.46,-25228.95,-25.23
233,Entry short,2025-11-17 03:05,Short Entry,4080.8,1,4080.8,-227.76,-0.56,255.19,0.62,-186.81,-0.46,-25228.95,-25.23
234,Exit short,2025-11-17 19:30,Short Exit,4049.5,1,4079.2,215.71,0.53,256.21,0.63,-185.79,-0.46,-25013.24,-25.01
234,Entry short,2025-11-17 08:40,Short Entry,4079.2,1,4079.2,215.71,0.53,256.21,0.63,-185.79,-0.46,-25013.24,-25.01
235,Exit long,2025-11-17 21:05,EOD Close 21:00 UTC,4041.8,1,4041.1,-73.83,-0.18,0,0.00,-62.41,-0.15,-25087.07,-25.09
235,Entry long,2025-11-17 21:00,Long Entry,4041.1,1,4041.1,-73.83,-0.18,0,0.00,-62.41,-0.15,-25087.07,-25.09
236,Exit short,2025-11-18 07:35,Short Exit,3997.6,1,4034.2,285.68,0.71,325.66,0.81,-145.34,-0.36,-24801.39,-24.80
236,Entry short,2025-11-18 00:05,Short Entry,4034.2,1,4034.2,285.68,0.71,325.66,0.81,-145.34,-0.36,-24801.39,-24.80
237,Exit long,2025-11-18 13:35,Long Exit,4060.5,1,4018.6,338.21,0.84,378.81,0.94,-44.19,-0.11,-24463.18,-24.46
237,Entry long,2025-11-18 08:05,Long Entry,4018.6,1,4018.6,338.21,0.84,378.81,0.94,-44.19,-0.11,-24463.18,-24.46
238,Exit short,2025-11-18 21:05,EOD Close 21:00 UTC,4070.3,1,4055.8,-226.26,-0.56,117.44,0.29,-319.56,-0.79,-24689.44,-24.69
238,Entry short,2025-11-18 15:10,Short Entry,4055.8,1,4055.8,-226.26,-0.56,117.44,0.29,-319.56,-0.79,-24689.44,-24.69
239,Exit long,2025-11-19 01:05,Long Exit,4063.9,1,4076.2,-204.4,-0.50,0,0.00,-163.76,-0.40,-24893.84,-24.89
239,Entry long,2025-11-19 00:00,Long Entry,4076.2,1,4076.2,-204.4,-0.50,0,0.00,-163.76,-0.40,-24893.84,-24.89
240,Exit short,2025-11-19 21:05,EOD Close 21:00 UTC,4074.7,1,4061.6,-212.36,-0.52,19.38,0.05,-767.62,-1.89,-25106.2,-25.11
240,Entry short,2025-11-19 01:10,Short Entry,4061.6,1,4061.6,-212.36,-0.52,19.38,0.05,-767.62,-1.89,-25106.2,-25.11
241,Exit short,2025-11-20 02:05,Short Exit,4059.6,1,4091.5,237.49,0.58,278.08,0.68,-108.91,-0.27,-24868.72,-24.87
241,Entry short,2025-11-20 01:35,Short Entry,4091.5,1,4091.5,237.49,0.58,278.08,0.68,-108.91,-0.27,-24868.72,-24.87
242,Exit long,2025-11-20 07:45,Long Exit,4053.5,1,4081.3,-359.35,-0.88,0,0.00,-318.81,-0.78,-25228.06,-25.23
242,Entry long,2025-11-20 03:10,Long Entry,4081.3,1,4081.3,-359.35,-0.88,0,0.00,-318.81,-0.78,-25228.06,-25.23
243,Exit long,2025-11-20 15:12,Open,4091.8,1,4067.6,160.41,0.39,352.32,0.87,-219.68,-0.54,-25108.33,-25.11
243,Entry long,2025-11-20 09:05,Long Entry,4067.6,1,4067.6,160.41,0.39,352.32,0.87,-219.68,-0.54,-25108.33,-25.11
